row_index,round,codes,has_disagreement,similarities,divergence_analysis,correct_code,sim_Ava_Ben,sim_Ava_Cam,sim_Ben_Cam
287,1,"{'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5291575193405151, ('Ava', 'Cam'): 0.1753838062286377, ('Ben', 'Cam'): 0.1340388059616089}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['thank', 'group', 'gt']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['does', 'based', 'text', 'evidence', 'context']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['group', 'thank', 'gt'], 'Ben': ['text', 'evidence', 'does', 'context', 'based'], 'Cam': []}}",Other,0.5291575193405151,0.1753838062286377,0.1340388059616089
287,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.060109712183475494, ('Ava', 'Cam'): 0.060109712183475494, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['does', 'questioning statement', 'meet', 'meet criteria', 'questioning']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['does', 'questioning statement', 'questioning', 'meet criteria', 'meet'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.060109712183475494,0.060109712183475494,1.0000001192092896
287,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.71823650598526, ('Ava', 'Cam'): 0.608816385269165, ('Ben', 'Cam'): 0.8485806584358215}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.71823650598526,0.608816385269165,0.8485806584358215
288,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.47479379177093506, ('Ava', 'Cam'): 0.47479379177093506, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.47479379177093506,0.47479379177093506,1.0000001192092896
289,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.12691548466682434, ('Ava', 'Cam'): 0.12691548466682434, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['thank', 'does', 'codes', 'text', 'text thank']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'does', 'codes', 'thank', 'text thank'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.12691548466682434,0.12691548466682434,1.0000001192092896
289,2,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.8718382120132446, ('Ava', 'Cam'): 0.7352088689804077, ('Ben', 'Cam'): 0.7693486213684082}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.8718382120132446,0.7352088689804077,0.7693486213684082
289,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.2877035140991211, ('Ava', 'Cam'): 0.5447123050689697, ('Ben', 'Cam'): 0.14656196534633636}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['address', 'indicating ava', 'indicating']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['class']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['codebook', 'does', 'codes']}], 'shared_keywords': [{'term': 'thank', 'agents': ['Ava', 'Cam']}, {'term': 'text thank', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['indicating ava', 'indicating', 'address', 'thank', 'text thank'], 'Ben': ['class'], 'Cam': ['does', 'codes', 'codebook', 'thank', 'text thank']}}",Other,0.2877035140991211,0.5447123050689697,0.14656196534633636
290,1,"{'Ava': 'GT', 'Ben': 'GT', 'Cam': 'GT'}",False,"{('Ava', 'Ben'): 0.5358302593231201, ('Ava', 'Cam'): 0.5359435677528381, ('Ben', 'Cam'): 0.6808836460113525}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.5358302593231201,0.5359435677528381,0.6808836460113525
291,1,"{'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.3356510102748871, ('Ava', 'Cam'): 0.2969321012496948, ('Ben', 'Cam'): 0.2016124427318573}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['group', 'gt', 'gt code', 'code']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['talking', 'students']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['group', 'gt', 'code', 'gt code', 'teacher'], 'Ben': ['talking', 'teacher', 'students'], 'Cam': ['addressing']}}",Other,0.3356510102748871,0.2969321012496948,0.2016124427318573
291,2,"{'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.2614489495754242, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.2614489495754242}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'GT', 'unique_terms': ['teacher', 'students engaged', 'students', 'group', 'specify students']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['teacher', 'students', 'group', 'students engaged', 'specify students'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.2614489495754242,1.0000001192092896,0.2614489495754242
291,3,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.0887070894241333, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.0887070894241333}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['provide', 'nan does', 'provide relevant', 'relevant information', 'relevant']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['relevant information', 'relevant', 'provide relevant', 'provide', 'nan does'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.0887070894241333,1.0000001192092896,0.0887070894241333
292,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3387259840965271, ('Ava', 'Cam'): 0.3387259840965271, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.3387259840965271,0.3387259840965271,1.0000001192092896
293,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.4543531835079193, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.4543531835079193}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.4543531835079193,1.0000001192092896,0.4543531835079193
294,1,"{'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4440597593784332, ('Ava', 'Cam'): 0.5065122246742249, ('Ben', 'Cam'): 0.3116954565048218}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['indicated']}, {'agent': 'Ben', 'code': 'GT', 'unique_terms': ['group', 'group students', 'gt']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['teacher', 'class', 'teacher addressing', 'addressing', 'indicated'], 'Ben': ['group', 'teacher', 'gt', 'group students', 'teacher addressing'], 'Cam': ['class', 'addressing']}}",GT,0.4440597593784332,0.5065122246742249,0.3116954565048218
294,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 0.39537233114242554, ('Ben', 'Cam'): 0.39537233114242554}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,1.0000001192092896,0.39537233114242554,0.39537233114242554
295,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.6456512212753296, ('Ava', 'Cam'): 0.5670867562294006, ('Ben', 'Cam'): 0.5742664933204651}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['provided', 'provide evidence']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['actions', 'providing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'gt', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}, {'term': 'wct', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['provided', 'provide evidence', 'wct', 'gt', 'teacher'], 'Ben': ['wct', 'teacher addressing', 'class', 'addressing', 'teacher'], 'Cam': ['providing', 'actions', 'teacher addressing', 'gt', 'class']}}",Other,0.6456512212753296,0.5670867562294006,0.5742664933204651
295,2,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.19501733779907227, ('Ava', 'Cam'): 0.27970409393310547, ('Ben', 'Cam'): 0.6617380976676941}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['require']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'teacher situation', 'agents': ['Ben', 'Cam']}, {'term': 'situation require', 'agents': ['Ben', 'Cam']}, {'term': 'text', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['class'], 'Ben': ['text', 'teacher situation', 'teacher', 'situation require', 'require'], 'Cam': ['teacher', 'class', 'text', 'teacher situation', 'situation require']}}",Other,0.19501733779907227,0.27970409393310547,0.6617380976676941
295,3,"{'Ava': 'NONE', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.6252713799476624, ('Ava', 'Cam'): 0.27970409393310547, ('Ben', 'Cam'): 0.3876081109046936}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'Other', 'unique_terms': ['indicates']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'does', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['teacher', 'class', 'text', 'group', 'does'], 'Ben': ['group', 'indicates', 'text', 'teacher', 'does'], 'Cam': ['addressing', 'class']}}",Other,0.6252713799476624,0.27970409393310547,0.3876081109046936
296,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.19580039381980896, ('Ava', 'Cam'): 0.06396260857582092, ('Ben', 'Cam'): 0.18273013830184937}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['provide', 'provide specific', 'action']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['listening', 'teacher', 'participating students', 'participating', 'listening active']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['provide specific', 'provide', 'action'], 'Ben': ['addressing'], 'Cam': ['teacher', 'participating students', 'participating', 'listening active', 'listening']}}",GT,0.19580039381980896,0.06396260857582092,0.18273013830184937
296,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.09027133882045746, ('Ava', 'Cam'): 0.8053449392318726, ('Ben', 'Cam'): 0.07125058770179749}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['clear', 'code']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['provide', 'instruction action']}], 'shared_keywords': [{'term': 'provide specific', 'agents': ['Ava', 'Cam']}, {'term': 'specific', 'agents': ['Ava', 'Cam']}, {'term': 'specific instruction', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['specific', 'code', 'clear', 'specific instruction', 'provide specific'], 'Ben': [], 'Cam': ['specific instruction', 'specific', 'provide specific', 'provide', 'instruction action']}}",GT,0.09027133882045746,0.8053449392318726,0.07125058770179749
296,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.5136865377426147, ('Ava', 'Cam'): 0.7099848985671997, ('Ben', 'Cam'): 0.38817083835601807}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.5136865377426147,0.7099848985671997,0.38817083835601807
297,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.022590450942516327, ('Ava', 'Cam'): 0.24086159467697144, ('Ben', 'Cam'): 0.32376012206077576}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['text']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['teacher', 'group student', 'student', 'group', 'teacher addressing']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['text'], 'Ben': ['addressing'], 'Cam': ['teacher addressing', 'teacher', 'student', 'group student', 'group']}}",Other,0.022590450942516327,0.24086159467697144,0.32376012206077576
297,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.4623868465423584, ('Ava', 'Cam'): 0.2662525177001953, ('Ben', 'Cam'): 0.3974096179008484}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.4623868465423584,0.2662525177001953,0.3974096179008484
298,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.41331005096435547, ('Ava', 'Cam'): 0.41331005096435547, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['students aligns', 'students', 'group', 'addressing group']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'addressing group', 'addressing', 'students aligns', 'students'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.41331005096435547,0.41331005096435547,1.0000001192092896
298,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.6733520030975342, ('Ava', 'Cam'): 0.4556277394294739, ('Ben', 'Cam'): 0.4324960708618164}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['students', 'teacher', 'students class', 'group students']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['students aligns', 'group', 'addressing group']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['students class', 'teacher addressing', 'teacher', 'students', 'group students'], 'Ben': ['group', 'addressing group', 'addressing', 'students aligns', 'teacher addressing'], 'Cam': ['class', 'addressing']}}",GT,0.6733520030975342,0.4556277394294739,0.4324960708618164
298,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.45285338163375854, ('Ava', 'Cam'): 0.36439940333366394, ('Ben', 'Cam'): 0.7439959049224854}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['group students', 'addressing group']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['teacher addressing', 'plausible']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'students', 'agents': ['Ben', 'Cam']}, {'term': 'group', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['group', 'teacher', 'students', 'group students', 'addressing group'], 'Cam': ['group', 'plausible', 'teacher addressing', 'teacher', 'students']}}",GT,0.45285338163375854,0.36439940333366394,0.7439959049224854
299,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.930747389793396, ('Ava', 'Cam'): 0.527621865272522, ('Ben', 'Cam'): 0.41438961029052734}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.930747389793396,0.527621865272522,0.41438961029052734
300,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,1.0000001192092896,1.0000001192092896,1.0000001192092896
301,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.5302732586860657, ('Ava', 'Cam'): 0.8166021108627319, ('Ben', 'Cam'): 0.600458025932312}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.5302732586860657,0.8166021108627319,0.600458025932312
301,2,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.7966117858886719, ('Ava', 'Cam'): 0.07576628029346466, ('Ben', 'Cam'): 0.11518822610378265}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [], 'shared_keywords': [{'term': 'does', 'agents': ['Ava', 'Ben']}, {'term': 'neutral', 'agents': ['Ava', 'Ben']}, {'term': 'specified', 'agents': ['Ava', 'Ben']}, {'term': 'neutral does', 'agents': ['Ava', 'Ben']}, {'term': 'questioning', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['does', 'specified', 'questioning', 'neutral does', 'neutral'], 'Ben': ['does', 'specified', 'questioning', 'neutral does', 'neutral'], 'Cam': []}}",Other,0.7966117858886719,0.07576628029346466,0.11518822610378265
301,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.9324899911880493, ('Ava', 'Cam'): 0.7605125308036804, ('Ben', 'Cam'): 0.7896849513053894}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.9324899911880493,0.7605125308036804,0.7896849513053894
302,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.32928988337516785, ('Ava', 'Cam'): 0.343473345041275, ('Ben', 'Cam'): 0.17770469188690186}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['non', 'provide', 'non distracting']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['instructions specific', 'gt', 'instructions', 'action']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['provide', 'non distracting', 'non', 'text', 'class'], 'Ben': ['class', 'addressing'], 'Cam': ['instructions specific', 'instructions', 'gt', 'action', 'text']}}",GT,0.32928988337516785,0.343473345041275,0.17770469188690186
302,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.32928988337516785, ('Ava', 'Cam'): 0.32928988337516785, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['teacher', 'text does', 'text', 'teacher addressing', 'visitor']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['visitor', 'text does', 'text', 'teacher addressing', 'teacher'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.32928988337516785,0.32928988337516785,1.0000001192092896
302,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): -0.006897032260894775, ('Ben', 'Cam'): -0.006897032260894775}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['provide', 'riddle form', 'making impossible', 'provide information', 'riddle']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'class addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['riddle form', 'riddle', 'provide information', 'provide', 'making impossible']}}",GT,1.0000001192092896,-0.006897032260894775,-0.006897032260894775
303,1,"{'Ava': 'NONE', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.2612237334251404, ('Ava', 'Cam'): 0.17572227120399475, ('Ben', 'Cam'): 0.3448422849178314}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['address', 'sentence']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['non distracting', 'teacher', 'does']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['group', 'class', 'sentence', 'address', 'text'], 'Ben': ['teacher', 'non distracting', 'text', 'group', 'does'], 'Cam': ['addressing', 'class']}}",Other,0.2612237334251404,0.17572227120399475,0.3448422849178314
303,2,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.37864717841148376, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.37864717841148376}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'Other', 'unique_terms': ['teacher', 'students mentions', 'talking', 'talking visitor', 'teacher addressing']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['teacher', 'teacher addressing', 'talking visitor', 'talking', 'students mentions'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.37864717841148376,1.0000001192092896,0.37864717841148376
